sep=,,
;001_QUEST_STONES_AND_WOODS/quest,,
_051_BERRY_FOR_COLORMAN_DESCRIPTION_QUEST_1,"Так как настоящий синий дронт мертв, нужно найти краску и перекрасить обычного. В этом поможет Красочник","Since the true blue dodo is dead, I need to find an ordinary one and paint it. The painter will help me."
;052_LEGENDARY_WEAPON/quest,,
_052_LEGENDARY_WEAPON_OBJECTIVE_QUEST_1,Достать оружие,Find a weapon
_052_LEGENDARY_WEAPON_HEADER_QUEST_1,Легендарное оружие,Legendary weapon
_052_LEGENDARY_WEAPON_OBJECTIVE_QUEST_2,Принести оружие Стэну,Take the weapon to Stan
_052_LEGENDARY_WEAPON_DESCRIPTION_QUEST_1,"Стэн хочет, чтобы ты принес оружие легендарного Вонана Карвара",Stan wants you to fetch the weapon of the legendary Bonan the Carbarian.
;053_ROBOT_1_TROUBLES/quest,,
_053_ROBOT_1_TROUBLES_HEADER_QUEST_1,Внутри что-то есть,Something inside
_053_ROBOT_1_TROUBLES_OBJECTIVE_QUEST_1,Достать инструмент,Get the tool
_053_ROBOT_1_TROUBLES_OBJECTIVE_QUEST_2,Починить робота,Repair the robot
_053_ROBOT_1_TROUBLES_DESCRIPTION_QUEST_1,"Робот жалуется, что внутри него что-то шумит. Надо устранить шум.",The robot is complaining about heaing noises inside of itself. Make the noise stop.
;054_ROBOT_2_TROUBLES/quest,,
_054_ROBOT_2_TROUBLES_OBJECTIVE_QUEST_1,Добыть чистое масло {{complete_count}}/{{target_count}},Find pure oil {{complete_count}}/{{target_count}}
_054_ROBOT_2_TROUBLES_OBJECTIVE_QUEST_2,Отдать роботу масло,Give the oil to the robot
_054_ROBOT_2_TROUBLES_HEADER_QUEST_1,Повышенная шерстлявость,Lots o' fur
_054_ROBOT_2_TROUBLES_DESCRIPTION_QUEST_1,"Робот жалуется, что его детали каждое утро покрыты шерстью - это плохо для него. Нужно достать много масла для прочистки.",The robot is complaining that his parts are covered with fur every morning when he wakes up. This is bad for it. I'm going to need a lot of oil for cleaning it.
;055_ROBOT_3_TROUBLES/quest,,
_055_ROBOT_3_TROUBLES_OBJECTIVE_QUEST_1,Достать новые детали,Find new parts
_055_ROBOT_3_TROUBLES_OBJECTIVE_QUEST_2,Принести роботу детали,Take the parts to the robot
_055_ROBOT_3_TROUBLES_HEADER_QUEST_1,Ржавый внутри,Rusty inside
_055_ROBOT_3_TROUBLES_DESCRIPTION_QUEST_1,"Робот жалуется, что все его детали заржавели и стали непригодны. Надо достать новые.",The robot is complaining that all of its parts are rusty and unusable. Find new ones.
;056_FACTORY_PROBLEMS/quest,,
_056_FACTORY_PROBLEMS_DESCRIPTION_QUEST_1,"Главный робот жалуется, что мешают зайцы. Просит достать охрану.",The main robot is complaining that the rabbit is bothering him. He's asking for protection.
_056_FACTORY_PROBLEMS_HEADER_QUEST_1,Заводские проблемы,Factory problems
_056_FACTORY_PROBLEMS_OBJECTIVE_QUEST_4,Отвести барса на завод,Take the panther to the factory
_056_FACTORY_PROBLEMS_OBJECTIVE_QUEST_1,Поговорить с троллем,Talk with the troll
_056_FACTORY_PROBLEMS_OBJECTIVE_QUEST_2,Поймать кролика,Catch a rabbit
_056_FACTORY_PROBLEMS_OBJECTIVE_QUEST_3,Прикормить барса,Feed the panther
;057_FLUFFY_CURSE/quest,,
_057_FLUFFY_CURSE_OBJECTIVE_QUEST_1,Договориться с лисой,Strike a bargain with the fox.
_057_FLUFFY_CURSE_OBJECTIVE_QUEST_2,Доложить об успехе роботам,Report your success to the robots.
_057_FLUFFY_CURSE_HEADER_QUEST_1,Пушистое проклятье,Fluffy curse
_057_FLUFFY_CURSE_DESCRIPTION_QUEST_1,"Роботы подозревают в нашествии кроликов лису. Если это действительно она, то ее надо остановить","The robots suspect the fox is the guilty part in the invasion of the rabbits. If it’s really her, she must be stopped."
;058_FOX_DEFENDER/quest,,
_058_FOX_DEFENDER_HEADER_QUEST_1,Защитник лисы,Defending against the fox
_058_FOX_DEFENDER_DESCRIPTION_QUEST_1,Лиса натравила на вас ручного рогача. Победите его,Fox unleashed a tamed stag against you. Defeat him
_058_FOX_DEFENDER_OBJECTIVE_QUEST_1,Победить рогача,Defeat the stag
_058_FOX_DEFENDER_OBJECTIVE_QUEST_2,Поговорить с лисой,Talk with the fox
;059_CLEAR_THE_SHARD/quest,,
_059_CLEAR_THE_SHARD_HEADER_QUEST_1,Генеральная уборка,Full-scale cleaning
_059_CLEAR_THE_SHARD_DESCRIPTION_QUEST_1,"Лиса хочет, чтобы вы очистили осколок от масла. Тогда она согласится прекратить нашествие кроликов","The fox wants you to clean the oil off the shard, and in return, she'll stop the invasion of the rabbits."
_059_CLEAR_THE_SHARD_OBJECTIVE_QUEST_2,Отдать Лисе доказательства,Take the evidence to the fox.
_059_CLEAR_THE_SHARD_OBJECTIVE_QUEST_1,Собрать все масляные лужи {{complete_count}}/{{target_count}},Collect every puddle of oil {{complete_count}}/{{target_count}}
;060_VONAN_KARVAR/quest_fight,,
_060_VONAN_KARVAR_HEADER_QUEST_FIGHT_1,Победить Вонана,Defeat Bonan
_060_VONAN_KARVAR_OBJECTIVE_QUEST_FIGHT_1,Убить Вонана,Kill Bonan
_060_VONAN_KARVAR_DESCRIPTION_QUEST_FIGHT_1,"Чтобы достать легендарное оружие, придется убить Вонана","To get the legendary weapon, kill Bonan"
;060_VONAN_KARVAR/quest_peace,,
_060_VONAN_KARVAR_OBJECTIVE_QUEST_PEACE_2,Взломать сундук,Break the chest
_060_VONAN_KARVAR_HEADER_QUEST_PEACE_1,Дипломатические отношения,Diplomatic relations
_060_VONAN_KARVAR_OBJECTIVE_QUEST_PEACE_3,Забрать журнал,Take the magazine
_060_VONAN_KARVAR_OBJECTIVE_QUEST_PEACE_4,Принести журналы Вонану,Take the magazines to Bonan
_060_VONAN_KARVAR_OBJECTIVE_QUEST_PEACE_1,Узнать про журналы,Find some info about the magazines
_060_VONAN_KARVAR_DESCRIPTION_QUEST_PEACE_1,"Чтобы достать легендарное оружие, придется договориться с Вонаном","To acquire the legendary weapon, simply agree with Bonan"
;061_ENCOUNTER_FOX/quest,,
_061_ENCOUNTER_FOX_DESCRIPTION_QUEST_1,"На лису напали, надо срочно ей помочь",Someone attacked the fox. Help her.
_061_ENCOUNTER_FOX_OBJECTIVE_QUEST_1,Убить нападающих,Kill the attackers.
_061_ENCOUNTER_FOX_OBJECTIVE_QUEST_2,Поговорить с лисой,Talk with the fox.
_061_ENCOUNTER_FOX_HEADER_QUEST_1,Спасти лису от грабителей,Rescue the fox from robbers.
;062_HELP_FOR_FISHERMAN/quest,,
_062_HELP_FOR_FISHERMAN_OBJECTIVE_QUEST_2,Поговорить с рыбаком,Talk with the fisherman
_062_HELP_FOR_FISHERMAN_HEADER_QUEST_1,Помочь рыбаку,Help the fisherman
_062_HELP_FOR_FISHERMAN_DESCRIPTION_QUEST_1,Рыбак даст резиновые сапоги только взамен на помощь,The fisherman will give his boots if you help him
_062_HELP_FOR_FISHERMAN_OBJECTIVE_QUEST_1,Убить зыбуна,Kill the marshy monster
;063_FIND_LOCKPICKS/quest,,
_063_FIND_LOCKPICKS_OBJECTIVE_QUEST_1,Достать электронные отмычки,Find digital lock picks
_063_FIND_LOCKPICKS_DESCRIPTION_QUEST_1,"Нужно достать вещи, необходимые для починки резервуара",Find items required to fix the tank
_063_FIND_LOCKPICKS_OBJECTIVE_QUEST_2,Поговорить с главным роботом,Talk with the boss robot
_063_FIND_LOCKPICKS_HEADER_QUEST_1,Подготовка к починке,Preparing for the repair
;064_FIND_RESIN_BOOTS/quest,,
_064_FIND_RESIN_BOOTS_OBJECTIVE_QUEST_1,Достать резиновые сапоги,Bring rain boots
_064_FIND_RESIN_BOOTS_DESCRIPTION_QUEST_1,"Нужно достать вещи, необходимые для починки резервуара",Find items required to fix the tank
_064_FIND_RESIN_BOOTS_OBJECTIVE_QUEST_2,Поговорить с главным роботом,Talk with the boss robot
_064_FIND_RESIN_BOOTS_HEADER_QUEST_1,Подготовка к починке,Preparing for the repair
;065_FIND_OIL/quest,,
_065_FIND_OIL_OBJECTIVE_QUEST_1,Достать масло высшей пробы,Find high quality oil
_065_FIND_OIL_DESCRIPTION_QUEST_1,"Нужно достать вещи, необходимые для починки резервуара",Find items required to fix the tank
_065_FIND_OIL_OBJECTIVE_QUEST_2,Поговорить с главным роботом,Talk with the boss robot
_065_FIND_OIL_HEADER_QUEST_1,Подготовка к починке,Preparing for the repair
;066_FILL_UP_THE_RESERVOIR/quest,,
_066_FILL_UP_THE_RESERVOIR_OBJECTIVE_QUEST_1,Взломать ворота,Open the gate
_066_FILL_UP_THE_RESERVOIR_DESCRIPTION_QUEST_1,Все приготовления к починке закончены. Осталось только починить резервуар,Everything is ready for repairs. It’s left to fix the tank
_066_FILL_UP_THE_RESERVOIR_OBJECTIVE_QUEST_2,Залить масло в резервуар,Pour oil in the tank
_066_FILL_UP_THE_RESERVOIR_OBJECTIVE_QUEST_3,Поговорить с главным роботом,Talk with the boss robot
_066_FILL_UP_THE_RESERVOIR_HEADER_QUEST_1,Починка резервуара,Fix the tank
;067_WIN_THE_TROLL/quest,,
_067_WIN_THE_TROLL_HEADER_QUEST_1,Договориться с троллями,Make a bargain with trolls.
_067_WIN_THE_TROLL_OBJECTIVE_QUEST_1,Победить самого сильного тролля,Defeat the strongest troll.
_067_WIN_THE_TROLL_OBJECTIVE_QUEST_2,Поговорить с главарем,Talk with the boss
_067_WIN_THE_TROLL_DESCRIPTION_QUEST_1,"Тролль даст сапоги, только если победишь самого сильного тролля",The troll with give the boots if you defeat the strongest troll.
;068_TRIBUTE_TO_GODS/quest,,
_068_TRIBUTE_TO_GODS_OBJECTIVE_QUEST_2,Вернуться к троллю за наградой,Go back to the troll and get a reward.
_068_TRIBUTE_TO_GODS_HEADER_QUEST_1,Дань богам,Tribute to the gods
_068_TRIBUTE_TO_GODS_DESCRIPTION_QUEST_1,Нужно раздобыть шкур для богов. Ну по крайней мере тролль так говорит.,Bring skins for the gods. At least this is what the troll says.
_068_TRIBUTE_TO_GODS_OBJECTIVE_QUEST_1,Раздобыть шкуры {{complete_count}}/{{target_count}},Find skins {{complete_count}}/{{target_count}}
;069_FAKE_GODS/quest,,
_069_FAKE_GODS_OBJECTIVE_QUEST_3,Вернуться к троллю и рассказать все,Go back to the troll and tell everything.
_069_FAKE_GODS_OBJECTIVE_QUEST_2,Выяснить что происходит,Find out what's going on
_069_FAKE_GODS_HEADER_QUEST_1,Гнев богов,Wrath of the gods
_069_FAKE_GODS_OBJECTIVE_QUEST_1,Идти к тотему,Go to the totem
_069_FAKE_GODS_DESCRIPTION_QUEST_1,"Нужно разобраться, что тут вообще происходит, кому тролли носят еду.",Find out what’s going on and who trolls bring food to.
;070_IRON_MONSTER/quest,,
_070_IRON_MONSTER_OBJECTIVE_QUEST_2,Вернуться к Стэну за наградой,Go back to Stan for the reward.
_070_IRON_MONSTER_HEADER_QUEST_1,Железный монстр,Iron monster
_070_IRON_MONSTER_DESCRIPTION_QUEST_1,Стэн попросил меня разобраться с железным монстром,Stan asked me to deal with the iron monster.
_070_IRON_MONSTER_OBJECTIVE_QUEST_1,Убить железного монстра и забрать запчасти,Kill the iron monster and take parts.
;071_FAMILIES_TRUST/quest,,
_071_FAMILIES_TRUST_HEADER_QUEST_1,Доверие семей,Trust of families
_071_FAMILIES_TRUST_OBJECTIVE_QUEST_2,Заслужить доверие бутлегерс,Earn trust of butleggers
_071_FAMILIES_TRUST_OBJECTIVE_QUEST_3,Заслужить доверие райдерс,Earn trust of riders
_071_FAMILIES_TRUST_DESCRIPTION_QUEST_1,Заслужить доверие семей,Earn trust of families
_071_FAMILIES_TRUST_OBJECTIVE_QUEST_1,Заслужить доверие сталкерс,Earn trust of stalkers
_071_FAMILIES_TRUST_OBJECTIVE_QUEST_4,Поговорить с помощником главаря,Talk to the boss assistant
;072_LOST_STALKER/quest,,
_072_LOST_STALKER_OBJECTIVE_QUEST_2,Вызволить реткина-сталкера,Rescue stalker ratkin
_072_LOST_STALKER_DESCRIPTION_QUEST_1,Найти и вернуть пропавшего реткина-сталкера,Find and bring back the missing stalker ratkin
_072_LOST_STALKER_OBJECTIVE_QUEST_1,Найти пропавшего реткина-сталкера,Find the missing stalker ratkin
_072_LOST_STALKER_OBJECTIVE_QUEST_3,Поговорить с главой сталкеров,Talk with the boss of stalkers
_072_LOST_STALKER_HEADER_QUEST_1,Пропавший сталкер,Missing stalker
;073_ORANGE_CHIPS/quest,,
_073_ORANGE_CHIPS_DESCRIPTION_QUEST_1,Достать микросхемы из обломков корабля.,Bring chips from the shuttle wrecks
_073_ORANGE_CHIPS_OBJECTIVE_QUEST_1,Достать оранжевые микросхемы из обломков корабля,Bring orange chips from the shuttle wrecks
_073_ORANGE_CHIPS_HEADER_QUEST_1,Найти микросхемы,Find chips
_073_ORANGE_CHIPS_OBJECTIVE_QUEST_3,Принести микросхемы главе сталкеров,Bring the chips to the boss of stalkers
;074_WHITE_DRINK/quest,,
_074_WHITE_DRINK_OBJECTIVE_QUEST_1,Выпить виски,Drink whiskey
_074_WHITE_DRINK_HEADER_QUEST_1,Доверие бутлеггерс,Trust of butleggers
_074_WHITE_DRINK_OBJECTIVE_QUEST_2,Победить двух крыс,Defeat two rats
_074_WHITE_DRINK_OBJECTIVE_QUEST_3,Поговорить с главой бутлеггерс,Talk with the boss of butleggers
_074_WHITE_DRINK_DESCRIPTION_QUEST_1,Получить доверие бутлеггерс,Win trust of butleggers
;075_PLANTATION_PROBLEM/quest,,
_075_PLANTATION_PROBLEM_OBJECTIVE_QUEST_2,Поговорить с главой бутлеггерс,Talk with the boss of butleggers
_075_PLANTATION_PROBLEM_HEADER_QUEST_1,Проблемы на плантации,Problems on the plantation
_075_PLANTATION_PROBLEM_OBJECTIVE_QUEST_1,Решить проблемы на плантации,Solve problems on the plantation
_075_PLANTATION_PROBLEM_DESCRIPTION_QUEST_1,"Чтобы заслужить доверие бутлеггерс, надо решить проблемы на плантации","To earn trust of butleggers, solve their problems with the plantation."
;076_CATCH_THE_MONSTER/quest,,
_076_CATCH_THE_MONSTER_DESCRIPTION_QUEST_1,"Вас попросили уладить проблему на плантации. Выследите, кто ворует ягоду и устраните вора любым способом",You were asked to solve the problem on the plantation. Track down who steals berries and get rid of the thief by any means.
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_15,Выбить информацию про ключ,Find out information about the key
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_19,Выбраться из подземелья,Escape from the dungeon
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_4,Идти по следам преступника,Track the thief
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_16,Найти ключ от крепкой двери,Find the key from the hard door
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_3,Осмотреть огород,Search the field
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_14,Открыть прочную дверь,Open the hard door
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_1,Поговорить с начальником плантации,Talk to the head of the plantation
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_2,Поговорить с охранником,Talk to the guard
_076_CATCH_THE_MONSTER_HEADER_QUEST_1,Проблемы на плантации,Problems on the plantation
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_10,Проникнуть в логово монстра,Get into the monster’s lair
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_11,Проследовать по следу,Follow the tracks
_076_CATCH_THE_MONSTER_OBJECTIVE_QUEST_18,Разобраться с реткином-вором,Deal with the ratkin thief
;077_GET_FOX_ELIXIR/quest,,
_077_GET_FOX_ELIXIR_HEADER_QUEST_1,Достать зелье транса,Get the trance potion
_077_GET_FOX_ELIXIR_OBJECTIVE_QUEST_2,Достать рецепт зелья транса,Get the recipe of the trance potion
_077_GET_FOX_ELIXIR_OBJECTIVE_QUEST_3,Поговорить с главой бутлеггерс,Talk with the boss of butleggers
_077_GET_FOX_ELIXIR_DESCRIPTION_QUEST_1,"Узнать секретный рецепт лисьего зелья, с помощью которого шаманы лис входят в транс",Find the secret recipe of the fox potion that they use for experiencing trance state
_077_GET_FOX_ELIXIR_OBJECTIVE_QUEST_1,"Узнать, где лиса-друид",Find the shaman fox
;078_CRUSH_BLACK_COCOON/quest,,
_078_CRUSH_BLACK_COCOON_DESCRIPTION_QUEST_1,"Лиса шаманка просит уничтожить черные коконы, так как в лесу развелось слишком много пауков",The shaman fox asks to destroy black cocoons as there are too many spiders in the forest.
_078_CRUSH_BLACK_COCOON_OBJECTIVE_QUEST_2,Поговорить с лисой-шаманкой,Talk to the shaman fox
_078_CRUSH_BLACK_COCOON_HEADER_QUEST_1,Уничтожить черные коконы,Destroy black cocoons
;079_KILL_THE_GOLEM/quest,,
_079_KILL_THE_GOLEM_OBJECTIVE_QUEST_4,Взять сердце духа земли,Take the heart of the earth spirit
_079_KILL_THE_GOLEM_OBJECTIVE_QUEST_5,Выбраться из подземелья,Get out from dungeon
_079_KILL_THE_GOLEM_HEADER_QUEST_1,Достать зелье транса,Get the trance potion
_079_KILL_THE_GOLEM_OBJECTIVE_QUEST_6,Поговорить с лисой-шаманкой,Talk to the shaman fox
_079_KILL_THE_GOLEM_OBJECTIVE_QUEST_1,Пробраться в логово духа земли,Get into the earth spirit lair
_079_KILL_THE_GOLEM_DESCRIPTION_QUEST_1,"Узнать секретный рецепт лисьего зелья, с помощью которого шаманы лис входят в транс",Find the secret recipe of the fox potion that they use for experiencing trance state
_079_KILL_THE_GOLEM_OBJECTIVE_QUEST_2,Усмирить духа земли,Calm down the earth spirit
;080_HEARTS_OF_BARSES/quest,,
_080_HEARTS_OF_BARSES_HEADER_QUEST_1,Допинг для животных,Dope for animals
_080_HEARTS_OF_BARSES_OBJECTIVE_QUEST_3,Достать сердца барсов {{complete_count}}/{{target_count}},Bring panther hearts {{complete_count}}/{{target_count}}
_080_HEARTS_OF_BARSES_OBJECTIVE_QUEST_1,Идти к месту обитания барсов,Go to panthers habitat
_080_HEARTS_OF_BARSES_DESCRIPTION_QUEST_1,"Крысы хотят испытать новый допинг для животных, чтобы те лучше дрались на арене. Для рецепта допинга требуется 10 сердец барсов","Rats want to test their new dope for animals so they fight on the arena better. According to the recipe, they need 10 panther hearts."
_080_HEARTS_OF_BARSES_OBJECTIVE_QUEST_4,Принести сердца барсов главе райдерс,Bring the hearts to the riders’ boss.
_080_HEARTS_OF_BARSES_OBJECTIVE_QUEST_2,Убить барсов,Kill panthers
;081_WIN_THE_TROLL/quest,,
_081_WIN_THE_TROLL_HEADER_QUEST_1,Допинг для тролля,Dope for the troll
_081_WIN_THE_TROLL_DESCRIPTION_QUEST_1,Лабораторные крысы райдерс создали допинг для животных и применили его на тролля. Они проверить его на деле. Ваша задача выжить в схватке с троллем.,Lab rider rats created a dope for animals and injected it to a troll. They want to test him now. Your task is to survive in the battle against the troll.
_081_WIN_THE_TROLL_OBJECTIVE_QUEST_1,Победить в схватке с троллем,Defeat the troll
_081_WIN_THE_TROLL_OBJECTIVE_QUEST_2,Поговорить с главой райдерс,Talk with the boss of riders
;082_HELP_TO_DESERT_RETKINS/quest,,
_082_HELP_TO_DESERT_RETKINS_DESCRIPTION_QUEST_1,Группа реткинов-рейдеров ушла в набег на пустынный осколок. Они передают сигнал бедствия и вам нужно разобраться с их проблемами,A group of ratkin riders went to a raid on the desert shard. They sent SOS signal and you have to deal with their problem.
_082_HELP_TO_DESERT_RETKINS_OBJECTIVE_QUEST_4,Поговорить с главой Рейдерс,Talk with the boss of riders
_082_HELP_TO_DESERT_RETKINS_OBJECTIVE_QUEST_3,Помочь группе рейдерсов выбраться с пустынного осколка,Help the group of riders escape the desert shard
_082_HELP_TO_DESERT_RETKINS_OBJECTIVE_QUEST_2,Помочь рейдерсам отбиться от гнарков,Help riders defeat gnarks
_082_HELP_TO_DESERT_RETKINS_OBJECTIVE_QUEST_1,Прийти на помощь к группе рейдерс,Help the group of riders
_082_HELP_TO_DESERT_RETKINS_HEADER_QUEST_1,Рейдерсы в пустыне,Riders in the desert
;083_FIND_WATER_FOR_RETKINS/quest,,
_083_FIND_WATER_FOR_RETKINS_HEADER_QUEST_1,Доверие семей,Trust of families
_083_FIND_WATER_FOR_RETKINS_DESCRIPTION_QUEST_1,Заслужить доверие семей,Earn trust of families
_083_FIND_WATER_FOR_RETKINS_OBJECTIVE_QUEST_1,Набрать воды во фляжку,Fill the flask with water
_083_FIND_WATER_FOR_RETKINS_OBJECTIVE_QUEST_2,Поговорить с предводителем группы,Talk to the group leader
;084_TAKE_RETKINS_TO_PORTAL/quest,,
_084_TAKE_RETKINS_TO_PORTAL_OBJECTIVE_QUEST_1,Добраться до пустынного портала,Reach the desert portal
_084_TAKE_RETKINS_TO_PORTAL_DESCRIPTION_QUEST_1,Отвести группу реткинов и пленника-гнарка к порталу,Guide the group of riders and the captured gnark to the portal
_084_TAKE_RETKINS_TO_PORTAL_OBJECTIVE_QUEST_4,Поговорить с предводителем группы,Talk to the group leader
_084_TAKE_RETKINS_TO_PORTAL_OBJECTIVE_QUEST_2,Подавить восстание пленного гнарка,Crush a rebellion of the captured gnark
_084_TAKE_RETKINS_TO_PORTAL_HEADER_QUEST_1,Путь к порталу,Way to the portal
;085_RESCUE_FOX/quest,,
_085_RESCUE_FOX_DESCRIPTION_QUEST_1,"Нужно вызволить эту лису, и узнать куда двинулась экспедиция.",Free the fox and find out where the expedition went.
_085_RESCUE_FOX_HEADER_QUEST_1,Free the fox,Free the fox
_085_RESCUE_FOX_OBJECTIVE_QUEST_4,Open the cage,Open the cage
_085_RESCUE_FOX_OBJECTIVE_QUEST_2,Договориться с троллями,Agree with trolls
_085_RESCUE_FOX_OBJECTIVE_QUEST_5,Talk to the fox,Talk to the fox
_085_RESCUE_FOX_OBJECTIVE_QUEST_3,...Либо убить троллей,... Or to kill the trolls
_085_RESCUE_FOX_OBJECTIVE_QUEST_1,"Выяснить, что с группой",Find group
;086_RETKINS/quest,,
_086_RETKINS_HEADER_QUEST_1,Выяснить про оружие у крыс,Ask the rats about their weapon
_086_RETKINS_OBJECTIVE_QUEST_1,Достать информацию у крыс про секретное оружие,Ask rats about their secret weapon
_086_RETKINS_DESCRIPTION_QUEST_1,"Нужно как-то втереться к ним в доверие, и разузнать подробнее про оружие.",Get a leg in rats and find out more about their weapon
_086_RETKINS_OBJECTIVE_QUEST_2,Поговорить с лисом,Talk to the fox
;IC_002_PACK/quest,,
_IC_002_PACK_DESCRIPTION_QUEST_1,"Дейв сказал, что в лесном братстве мне могут помочь выбраться из этой дыры.",Dave said the forest brotherhood can help me get out of this hole.
_IC_002_PACK_HEADER_QUEST_1,Лесное братство,Forest brotherhood
_IC_002_PACK_OBJECTIVE_QUEST_1,Найти лесное братство,Find the forest brotherhood
_IC_002_PACK_OBJECTIVE_QUEST_2,Найти лису шаманку,Find the shaman fox
_IC_002_PACK_OBJECTIVE_QUEST_9,Поговорить с лидером лис,Talk to the boss of foxes
_IC_002_PACK_OBJECTIVE_QUEST_7,Поговорить с лисом,Talk to the fox
_IC_002_PACK_OBJECTIVE_QUEST_6,Помочь лису отбиться от крыс,Help the fox to defeat rats
_IC_002_PACK_OBJECTIVE_QUEST_3,Следовать за экспедицией,Follow the expedition
_IC_002_PACK_OBJECTIVE_QUEST_8,Убрать горящие деревья,Get rid of the burning trees
;TEST_PACK/quest,,
_TEST_PACK_OBJECTIVE_QUEST_2,Вернуться к Стэну за наградой,Return to Stan
_TEST_PACK_HEADER_QUEST_1,Железный монстр,Iron Giant
_TEST_PACK_DESCRIPTION_QUEST_1,Стэн попросил меня разобраться с железным монстром,Stan ask me to defeat the Iron Giant
_TEST_PACK_OBJECTIVE_QUEST_1,Убить железного монстра и забрать запчасти,Kill Iron Giant and collect its parts
_022_FIND_VILLY_OBJECTIVE_QUEST_1,Найти Вилли,Find Villy
;087_COLLECTOR_MAN/quest,,
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_8,Выбраться из подземелья,Leave the dungeon
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_12,Забрать Камень Всемогущества,Take Stone of Omnipotence
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_2,Исследовать Пещеры Бесконечного Ужаса,Explore the Caves of Infinite Terror
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_10,Найти записи кладоискателя,Find Treasure Hunter's journal
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_9,Найти убежище кладоискателя в Моровых Топях,Find secret shelter in Plague Swamps
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_13,Поговорить с коллекционером,Talk with Collector
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_1,Пробраться в Пещеры Бесконечного Ужаса,Find entrance to the Caves of Infinite Terror
_087_COLLECTOR_MAN_HEADER_QUEST_1,Проклятый камень,The Cursed Stone
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_3,Собрать страницы дневника (0/5),Collect journal pages (0/5)
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_4,Собрать страницы дневника (1/5),Collect journal pages (1/5)
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_5,Собрать страницы дневника (2/5),Collect journal pages (2/5)
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_6,Собрать страницы дневника (3/5),Collect journal pages (3/5)
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_7,Собрать страницы дневника (4/5),Collect journal pages (4/5)
_087_COLLECTOR_MAN_OBJECTIVE_QUEST_11,Убить чудовище,Kill the monster
_087_COLLECTOR_MAN_DESCRIPTION_QUEST_1,"Чтобы получить информацию от кладоискателя, для него надо достать проклятый камень.",I need to find Cursed Stone and exchange it for information.
;088_TREASURE_HUNTER/quest,,
_088_TREASURE_HUNTER_HEADER_QUEST_1,Допинг для тролля,Troll's dope
_088_TREASURE_HUNTER_DESCRIPTION_QUEST_1,Лабораторные крысы райдерс создали допинг для животных и применили его на тролля. Они проверить его на деле. Ваша задача выжить в схватке с троллем.,Rats from Raiders gang create unique dope and use it on troll. Now I need to survive this battle.
_088_TREASURE_HUNTER_OBJECTIVE_QUEST_1,Победить в схватке с троллем,Defeat the troll
_088_TREASURE_HUNTER_OBJECTIVE_QUEST_2,Поговорить с главой райдерс,Talk with Raiders Godfather
;089_SMITHS_LEADER/quest,,
_089_SMITHS_LEADER_OBJECTIVE_QUEST_4,... или договориться с Гнарками,...or make a deal with Gnarks
_089_SMITHS_LEADER_DESCRIPTION_QUEST_1,"Демоны обладают обширными познаниями в области путешествий между осколками, но также они чересчур алчные. Придется выполнить их поручения взамен информации",The Forgers knows a lot about tra welling between the worlds. And they are true businessmen. So I need to work for them.
_089_SMITHS_LEADER_HEADER_QUEST_1,Металлическая угроза,Full Metal Threat
_089_SMITHS_LEADER_OBJECTIVE_QUEST_3,Перебить Гнарков и освободить город,Kill all Gnarks and free the city
_089_SMITHS_LEADER_OBJECTIVE_QUEST_1,Поговорить с главой Кузнецов,Talk with Forgers leader
_089_SMITHS_LEADER_OBJECTIVE_QUEST_7,Посетить мастера Кузнецов,Talk with master blacksmith
_089_SMITHS_LEADER_OBJECTIVE_QUEST_6,Предложить гнаркам компенсацию,Ask Gnarks about compensation
_089_SMITHS_LEADER_OBJECTIVE_QUEST_5,Предъявить Люцифреду ультиматум,Deliver an ultimatum to Lucifred
_089_SMITHS_LEADER_OBJECTIVE_QUEST_2,"Узнать, почему возникли перебои с рудой",Learn why problems with ore supply happened
;090_TROUBLES_IN_MINING/quest,,
_090_TROUBLES_IN_MINING_OBJECTIVE_QUEST_1,"Выяснить, что произошло на шахте",Investigate the mine situation
_090_TROUBLES_IN_MINING_OBJECTIVE_QUEST_2,Договориться с кузнецами для гнарков,Make a deal with Forgers
